Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
78,2,True,True,True,Parand,480000000,16000
78,2,True,True,True,Farmanieh,7200000000,240000
78,2,True,False,True,,740000000,24666.67
77,2,True,True,True,Amirieh,1771000000,59033.33
77,2,True,True,True,Shahr-e-Ziba,2570000000,85666.67
77,2,True,True,True,Shahran,2650000000,88333.33
77,2,False,False,False,Parand,440000000,14666.67
77,2,True,True,True,Gheitarieh,5544000000,184800
77,2,True,True,True,Golestan,2150000000,71666.67
77,2,True,True,False,,2020000000,67333.33
77,2,True,True,False,Central Janatabad,2400000000,80000
77,2,True,True,True,West Ferdows Boulevard,3400000000,113333.33
77,2,False,True,True,Pakdasht,460000000,15333.33
77,2,True,True,True,Aqdasieh,5200000000,173333.33
77,2,True,True,True,Northern Janatabad,2680000000,89333.33
77,2,True,True,True,Gholhak,6200000000,206666.67
77,2,False,True,True,Azarbaijan,1800000000,60000
77,2,True,True,False,Firoozkooh,470000000,15666.67
77,2,True,True,True,Jeyhoon,1680000000,56000
76,2,True,True,True,North Program Organization,2600000000,86666.67
76,2,True,True,True,Jeyhoon,2000000000,66666.67
76,2,True,True,True,Shahr-e-Ziba,2200000000,73333.33
76,2,True,True,False,Shahr-e-Ziba,2570000000,85666.67
76,2,True,True,True,Saadat Abad,4000000000,133333.33
76,2,True,True,False,West Ferdows Boulevard,2400000000,80000
76,2,True,True,True,East Ferdows Boulevard,2250000000,75000
76,2,True,True,True,Central Janatabad,2700000000,90000
76,2,True,True,True,Andisheh,896000000,29866.67
76,2,True,True,True,Shahr-e-Ziba,2800000000,93333.33
76,2,True,True,True,Southern Program Organization,3150000000,105000
76,2,True,True,True,Central Janatabad,4150000000,138333.33
76,2,True,True,True,Ekbatan,3600000000,120000
76,2,True,True,True,Abazar,3000000000,100000
76,2,True,False,True,Punak,4250000000,141666.67
76,2,False,False,False,Parand,365000000,12166.67
76,2,True,True,True,Shahr-e-Ziba,2480000000,82666.67
76,2,True,True,True,Jeyhoon,1800000000,60000
76,2,False,False,False,Parand,345000000,11500
76,2,True,True,True,Shahrake Qods,870000000,29000
76,2,True,True,True,Jeyhoon,1850000000,61666.67
76,2,True,True,True,Shahr-e-Ziba,2850000000,95000
76,2,True,True,False,West Ferdows Boulevard,1990000000,66333.33
76,2,False,True,True,Si Metri Ji,1350000000,45000
76,2,True,True,False,Shahran,1990000000,66333.33
76,2,True,True,True,Shahr-e-Ziba,2850000000,95000
76,2,True,True,True,West Ferdows Boulevard,2600000000,86666.67
75,2,False,False,False,Parand,635000000,21166.67
75,2,True,True,False,Punak,2200000000,73333.33
75,2,True,True,True,North Program Organization,2300000000,76666.67
75,1,True,True,True,Shahrake Qods,650000000,21666.67
75,2,False,False,False,Chahardangeh,780000000,26000
75,2,True,False,True,Heshmatieh,3000000000,100000
75,2,True,True,True,East Ferdows Boulevard,2100000000,70000
75,2,True,True,True,East Ferdows Boulevard,2350000000,78333.33
75,1,True,True,True,Central Janatabad,3000000000,100000
75,2,True,True,True,Parand,395000000,13166.67
75,2,True,True,True,Islamshahr,715000000,23833.33
75,2,True,True,False,East Ferdows Boulevard,2000000000,66666.67
75,2,True,True,True,East Ferdows Boulevard,2730000000,91000
75,2,True,True,True,Central Janatabad,3220000000,107333.33
75,1,True,True,True,Central Janatabad,3250000000,108333.33
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,True,West Ferdows Boulevard,2800000000,93333.33
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,False,True,Parastar,2300000000,76666.67
75,2,False,False,False,Air force,1650000000,55000
75,2,True,True,False,Shahr-e-Ziba,1880000000,62666.67
75,1,True,True,True,Central Janatabad,3200000000,106666.67
75,1,True,True,True,Ekhtiarieh,3900000000,130000
75,2,True,True,True,Jeyhoon,2250000000,75000
75,2,True,True,True,Northern Janatabad,3050000000,101666.67
75,2,True,True,True,Central Janatabad,3300000000,110000
75,2,True,True,True,Pardis,60000000,2000
75,2,True,True,False,West Ferdows Boulevard,1950000000,65000
75,2,False,True,True,Parand,389000000,12966.67
75,2,True,True,True,East Ferdows Boulevard,2350000000,78333.33
75,2,True,True,False,West Ferdows Boulevard,2450000000,81666.67
75,1,True,False,True,Fallah,1875000000,62500
75,2,True,True,True,Qazvin Imamzadeh Hassan,1275000000,42500
75,2,True,True,True,Shahran,1980000000,66000
75,2,True,True,True,Shahran,2400000000,80000
75,2,True,True,True,North Program Organization,2930000000,97666.67
75,2,True,True,True,Tarasht,2150000000,71666.67
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,True,Punak,3750000000,125000
75,2,True,True,False,Northern Janatabad,2385000000,79500
75,2,False,True,True,Shahrake Qods,620000000,20666.67
75,2,False,True,True,Kahrizak,862500000,28750
75,2,True,True,False,Shahr-e-Ziba,1890000000,63000
75,2,True,True,True,Punak,2700000000,90000
75,2,True,True,True,Punak,2980000000,99333.33
75,2,True,True,True,Rudhen,1000000000,33333.33
75,2,True,True,True,Shahrake Qods,735000000,24500
75,2,False,True,False,Malard,250000000,8333.33
75,2,True,True,True,Shahran,3650000000,121666.67
75,2,True,True,False,Central Janatabad,2750000000,91666.67
75,2,True,True,True,Jeyhoon,2350000000,78333.33
75,2,True,True,False,Islamshahr,1250000000,41666.67
75,2,True,True,True,Saadat Abad,5500000000,183333.33
75,2,True,True,True,Shahr-e-Ziba,3350000000,111666.67
75,2,True,True,False,West Ferdows Boulevard,2500000000,83333.33
75,2,False,True,True,Parand,400000000,13333.33
75,2,True,True,True,Shahran,3500000000,116666.67
75,2,True,False,True,Heshmatieh,3000000000,100000
75,2,False,False,False,Baghestan,600000000,20000
75,2,True,True,True,Shahran,3110000000,103666.67
75,2,True,True,True,Beryanak,1450000000,48333.33
75,2,True,True,True,Punak,2300000000,76666.67
75,2,True,True,True,Pirouzi,1750000000,58333.33
75,2,False,True,True,Parand,385000000,12833.33
75,2,False,True,False,Golestan,600000000,20000
75,2,True,True,True,Jeyhoon,1980000000,66000
75,2,True,True,True,Salsabil,2260000000,75333.33
75,2,False,False,False,Parand,365000000,12166.67
75,2,False,False,True,Parand,345000000,11500
75,2,False,False,False,Parand,245000000,8166.67
75,2,True,False,True,Parand,305000000,10166.67
75,2,True,True,True,Southern Janatabad,2300000000,76666.67
75,2,False,False,False,Damavand,520000000,17333.33
75,2,False,True,True,Parand,280000000,9333.33
75,2,True,True,True,Southern Janatabad,2700000000,90000
75,2,True,True,False,Southern Janatabad,2100000000,70000
75,2,False,True,True,Parand,280000000,9333.33
75,2,True,False,True,Saadat Abad,3850000000,128333.33
75,2,False,False,False,Parand,380000000,12666.67
75,2,True,True,True,Parand,250000000,8333.33
75,2,True,True,True,Parand,390000000,13000
75,2,False,True,True,Parand,397000000,13233.33
75,2,True,False,True,Feiz Garden,2700000000,90000
75,2,False,False,False,Parand,300000000,10000
75,2,False,False,True,Parand,350000000,11666.67
75,2,True,False,True,Fallah,1200000000,40000
75,2,True,True,True,Saadat Abad,315000000,10500
75,2,False,False,True,Parand,550000000,18333.33
75,2,False,True,True,Jeyhoon,1700000000,56666.67
75,2,True,True,True,Central Janatabad,3300000000,110000
75,2,True,True,True,Parand,385000000,12833.33
75,1,False,True,False,Golestan,750000000,25000
75,2,True,True,True,Heravi,4590000000,153000
75,2,False,False,True,Parand,398000000,13266.67
75,2,False,False,False,Parand,395000000,13166.67
75,2,True,True,False,West Ferdows Boulevard,2480000000,82666.67
75,2,False,False,True,Parand,330000000,11000
75,2,False,True,True,Parand,345000000,11500
75,2,False,True,False,Shahrake Quds,500000000,16666.67
75,2,True,True,True,West Ferdows Boulevard,2650000000,88333.33
75,2,False,False,False,Parand,365000000,12166.67
74,2,True,True,True,Amirieh,1700000000,56666.67
74,2,True,True,True,Amirieh,1700000000,56666.67
74,2,True,True,True,Amir Bahador,1702000000,56733.33
74,2,True,True,False,East Ferdows Boulevard,2300000000,76666.67
74,1,True,True,True,Punak,3250000000,108333.33
74,2,False,False,True,Parand,315000000,10500
74,2,True,True,True,Shahran,4100000000,136666.67
74,2,True,True,True,Yousef Abad,3920000000,130666.67
74,2,True,True,True,Darband,4100000000,136666.67
74,2,True,True,True,Southern Janatabad,2800000000,93333.33
74,2,True,True,True,Eskandari,2960000000,98666.67
74,2,False,False,False,Parand,440000000,14666.67
74,2,False,False,False,Parand,420000000,14000
74,2,False,False,True,Parand,305000000,10166.67
74,2,True,True,True,Parand,900000000,30000
74,2,True,True,True,Shahran,2390000000,79666.67
74,2,False,True,True,Telecommunication,780000000,26000
74,2,False,True,False,Pirouzi,1600000000,53333.33
74,2,True,True,True,Pirouzi,2200000000,73333.33
74,2,True,True,True,Amirieh,1700000000,56666.67
74,2,True,True,True,,1699010000,56633.67
74,1,False,True,True,Parand,480000000,16000
74,2,False,False,True,Parand,313000000,10433.33
74,2,True,True,True,Mehran,4070000000,135666.67
73,2,True,True,True,Feiz Garden,2600000000,86666.67
73,2,True,True,True,Saadat Abad,3900000000,130000
73,2,True,True,True,Pirouzi,2555000000,85166.67
73,2,False,False,True,Pirouzi,1970000000,65666.67
73,2,True,True,True,Qazvin Imamzadeh Hassan,1679000000,55966.67
73,2,True,True,False,Southern Janatabad,2108000000,70266.67
73,2,True,True,True,Razi,1230000000,41000
73,2,True,True,True,Punak,3550000000,118333.33
73,2,True,True,False,Shahran,2580000000,86000
73,2,True,True,False,West Ferdows Boulevard,2200000000,73333.33
73,1,False,True,True,Komeil,1460000000,48666.67
73,2,True,True,False,Andisheh,868000000,28933.33
73,2,True,True,True,Parand,385000000,12833.33
73,2,True,False,False,Central Janatabad,2750000000,91666.67
73,2,True,True,True,Persian Gulf Martyrs Lake,2200000000,73333.33
73,1,True,True,True,Pakdasht,480000000,16000
73,2,False,True,False,West Ferdows Boulevard,1840000000,61333.33
73,2,False,True,True,Jeyhoon,1580000000,52666.67
73,1,True,True,True,West Pars,2200000000,73333.33
73,2,True,True,False,Parand,375000000,12500
73,1,True,True,False,Shahrake Gharb,7500000000,250000
73,2,True,True,False,Aliabad South,850000000,28333.33
73,2,True,True,True,Southern Janatabad,3060000000,102000
73,2,True,True,True,Central Janatabad,1900000000,63333.33
72,2,True,True,True,Shahran,2350000000,78333.33
72,2,True,True,False,Punak,2200000000,73333.33
72,2,True,True,True,Amirieh,1650000000,55000
72,2,True,True,False,Northern Janatabad,2380000000,79333.33
72,2,True,True,True,Southern Janatabad,3150000000,105000
72,1,True,True,False,Andisheh,730000000,24333.33
72,2,True,True,False,West Ferdows Boulevard,2300000000,76666.67
72,2,True,True,True,West Ferdows Boulevard,2500000000,83333.33
72,2,True,True,True,Qazvin Imamzadeh Hassan,1206000000,40200
72,2,True,True,False,Southern Janatabad,2113000000,70433.33
72,2,True,True,True,Southern Janatabad,2600000000,86666.67
72,2,True,True,False,Qasr-od-Dasht,1615000000,53833.33
72,1,True,True,True,Ozgol,4500000000,150000
72,2,True,True,False,West Ferdows Boulevard,2400000000,80000
72,2,False,True,True,Beryanak,1290000000,43000
72,2,False,True,True,Beryanak,1300000000,43333.33
72,2,True,False,True,Parand,385000000,12833.33
72,2,True,True,True,Punak,3200000000,106666.67
72,2,True,True,False,Shahran,2600000000,86666.67
72,2,True,True,True,Salsabil,1700000000,56666.67
72,2,True,True,True,Razi,1206000000,40200
72,2,True,True,True,Razi,411000000,13700
72,2,True,True,True,Punak,2300000000,76666.67
72,1,True,True,True,Elahieh,8250000000,275000
72,2,True,True,False,West Ferdows Boulevard,2000000000,66666.67
72,2,True,True,True,Saadat Abad,4000000000,133333.33
72,2,True,True,False,Southern Janatabad,2090000000,69666.67
72,2,False,False,False,Parand,380000000,12666.67
72,2,False,True,False,Salsabil,1350000000,45000
72,2,True,True,True,Ostad Moein,1860000000,62000
72,2,True,True,True,Jeyhoon,1850000000,61666.67
72,2,False,False,False,Andisheh,950000000,31666.67
72,2,True,True,True,Darakeh,2900000000,96666.67
72,2,False,False,False,Pirouzi,2376000000,79200
72,2,False,False,False,Pishva,300000000,10000
72,2,True,True,False,,900000000,30000
72,2,True,True,True,Southern Janatabad,2550000000,85000
72,2,True,True,True,Amirieh,1670000000,55666.67
72,2,True,True,True,Abazar,3350000000,111666.67
71,1,True,True,True,West Ferdows Boulevard,2370000000,79000
71,2,True,True,True,Punak,2800000000,93333.33
71,2,False,True,True,Hashemi,1550000000,51666.67
71,2,False,True,True,Jeyhoon,1640000000,54666.67
71,2,True,True,True,Islamshahr,630000000,21000
71,2,True,True,True,Si Metri Ji,1633000000,54433.33
71,2,True,True,False,Andisheh,940000000,31333.33
71,2,True,True,False,East Ferdows Boulevard,2280000000,76000
71,1,True,True,True,,2300000000,76666.67
71,2,True,True,True,East Ferdows Boulevard,2530000000,84333.33
71,2,True,True,True,Azari,1640000000,54666.67
71,2,False,True,False,Northern Janatabad,2600000000,86666.67
71,2,True,True,True,Punak,2700000000,90000
71,2,True,True,True,West Ferdows Boulevard,2330000000,77666.67
71,2,True,True,True,Salsabil,1750000000,58333.33
71,2,True,True,False,Jeyhoon,1780000000,59333.33
71,2,False,False,False,West Ferdows Boulevard,2000000000,66666.67
71,2,True,True,True,North Program Organization,2160000000,72000
71,2,True,True,False,Salsabil,1185000000,39500
71,2,True,True,False,West Ferdows Boulevard,2800000000,93333.33
71,2,False,True,True,Shahrake Qods,525000000,17500
71,2,True,True,True,East Ferdows Boulevard,2950000000,98333.33
71,1,True,True,True,Shahran,2300000000,76666.67
71,2,False,True,True,Shahr-e-Ziba,2150000000,71666.67
71,1,False,True,True,Pardis,540000000,18000
71,2,True,True,False,West Ferdows Boulevard,2000000000,66666.67
71,2,True,True,True,Amirieh,1650000088,55000
70,2,True,True,False,North Program Organization,2050000000,68333.33
70,1,True,True,True,Central Janatabad,3100000000,103333.33
70,2,True,True,True,Northern Janatabad,3050000000,101666.67
70,2,True,False,True,Afsarieh,1650000000,55000
70,2,False,True,True,Bahar,1200000000,40000
70,2,True,True,True,Punak,3500000000,116666.67
70,2,False,True,True,Elm-o-Sanat,1800000000,60000
70,2,True,True,False,Dehkade Olampic,2000000000,66666.67
70,2,True,True,False,West Ferdows Boulevard,2120000000,70666.67
70,2,True,True,True,Southern Janatabad,1950000000,65000
70,2,True,True,True,Southern Janatabad,2500000000,83333.33
70,2,True,True,True,Northern Janatabad,3200000000,106666.67
70,1,True,True,True,Niavaran,5600000000,186666.67
70,2,True,True,True,Southern Janatabad,3370000000,112333.33
70,2,True,True,True,Punak,2800000000,93333.33
70,2,True,True,True,Saadat Abad,3900000000,130000
70,2,True,True,True,Amirieh,1630000000,54333.33
70,1,True,True,True,Central Janatabad,3100000000,103333.33
70,2,True,True,True,Southern Janatabad,2950000000,98333.33
70,2,True,True,True,Southern Janatabad,2400000000,80000
70,2,True,True,True,Punak,2580000000,86000
70,2,True,True,True,Saadat Abad,4800000000,160000
70,1,True,True,False,Shahrake Qods,870000000,29000
70,2,True,True,True,Southern Janatabad,2000000000,66666.67
70,2,True,True,True,Southern Janatabad,2500000000,83333.33
70,1,True,True,True,West Ferdows Boulevard,2400000000,80000
70,2,True,True,True,Southern Program Organization,2500000000,83333.33
70,2,True,True,False,Punak,2280000000,76000
70,2,True,True,True,Tenant,2030000000,67666.67
70,2,True,True,True,Jeyhoon,1600000000,53333.33
70,2,True,True,True,Punak,2700000000,90000
70,2,False,True,False,Pirouzi,1550000000,51666.67
70,1,True,True,False,Dehkade Olampic,2000000000,66666.67
70,2,True,True,True,Shahrake Qods,735000000,24500
70,1,True,True,True,Punak,3100000000,103333.33
70,2,True,True,True,,4830000000,161000
70,1,True,True,True,West Ferdows Boulevard,3650000000,121666.67
70,2,False,True,True,Komeil,1250000000,41666.67
70,1,False,True,False,Saadat Abad,3300000000,110000
70,2,True,True,True,East Ferdows Boulevard,3000000000,100000
70,2,True,True,True,West Ferdows Boulevard,2600000000,86666.67
70,1,True,True,True,East Ferdows Boulevard,2600000000,86666.67
70,2,True,True,False,Shahran,2550000000,85000
70,2,True,True,True,Shahr-e-Ziba,2000000000,66666.67
70,2,True,True,True,Jeyhoon,1550000000,51666.67
70,2,True,True,True,Jeyhoon,1730000000,57666.67
70,2,True,True,True,Punak,3500000000,116666.67
70,2,False,True,True,Elm-o-Sanat,1800000000,60000
70,1,False,False,False,Baghestan,560000000,18666.67
70,1,True,True,False,Enghelab,1540000000,51333.33
70,2,True,True,False,Punak,2680000000,89333.33
70,2,True,True,True,Southern Program Organization,2250000000,75000
70,2,True,True,False,Central Janatabad,2100000000,70000
70,2,True,True,True,Zafar,5250000000,175000
70,1,False,True,False,Salsabil,1180000000,39333.33
70,2,False,False,False,Tehran Now,1700000000,56666.67
70,2,True,True,True,Kahrizak,714000000,23800
70,2,True,True,True,Hor Square,400000000,13333.33
